Sample,gene_name,Locus,Scaled reads per base,tpm,Genotype,Timepoint
ERS3382238,tehB,IONPJBJN_02071,6132.26225605211,173.349069828078,tvr_rare,20 min post-CSP
ERS3382239,tehB,IONPJBJN_02071,6857.15364604968,192.253855994919,tvr_domi,Pre-CSP
ERS3382240,tehB,IONPJBJN_02071,7676.13938313372,215.910912890369,tvr_domi,10 min post-CSP
ERS3382241,tehB,IONPJBJN_02071,7259.79836605328,204.758041977718,tvr_domi,20 min post-CSP
ERS3382242,tehB,IONPJBJN_02071,7478.18217801495,209.710230217524,tvr_rare,Pre-CSP
ERS3382243,tehB,IONPJBJN_02071,7280.8454797393,205.701825043921,tvr_rare,10 min post-CSP
ERS3382244,tehB,IONPJBJN_02071,6445.61522375749,184.491302965465,tvr_rare,20 min post-CSP
ERS3382227,smpB,IONPJBJN_02072,2810.88746793799,197.885290721569,tvr_domi,Pre-CSP
ERS3382228,smpB,IONPJBJN_02072,3062.09790097183,218.105911317852,tvr_domi,10 min post-CSP
ERS3382229,smpB,IONPJBJN_02072,3187.12098700851,229.327539782518,tvr_domi,20 min post-CSP
ERS3382230,smpB,IONPJBJN_02072,1352.37038227176,98.1518592273445,tvr_rare,Pre-CSP
ERS3382231,smpB,IONPJBJN_02072,1433.98379988057,100.44749478708,tvr_rare,10 min post-CSP
ERS3382232,smpB,IONPJBJN_02072,1304.33686879189,92.8007369220639,tvr_rare,20 min post-CSP
ERS3382233,smpB,IONPJBJN_02072,1670.40545603138,117.01014463229,tvr_domi,Pre-CSP
ERS3382234,smpB,IONPJBJN_02072,1785.14551440106,124.666491705468,tvr_domi,10 min post-CSP
ERS3382235,smpB,IONPJBJN_02072,1731.07471776567,123.274519619048,tvr_domi,20 min post-CSP
ERS3382236,smpB,IONPJBJN_02072,1579.96078858401,113.007512401038,tvr_rare,Pre-CSP
ERS3382237,smpB,IONPJBJN_02072,1488.87380631332,104.039985169244,tvr_rare,10 min post-CSP
ERS3382238,smpB,IONPJBJN_02072,1473.31789905746,103.734136621494,tvr_rare,20 min post-CSP
ERS3382239,smpB,IONPJBJN_02072,1789.95832347028,125.520794757721,tvr_domi,Pre-CSP
ERS3382240,smpB,IONPJBJN_02072,2071.85319199887,145.647970897684,tvr_domi,10 min post-CSP
ERS3382241,smpB,IONPJBJN_02072,2036.55347763014,141.669379788812,tvr_domi,20 min post-CSP
ERS3382242,smpB,IONPJBJN_02072,1860.2218324033,131.502094344087,tvr_rare,Pre-CSP
ERS3382243,smpB,IONPJBJN_02072,1688.57045482158,117.479499518928,tvr_rare,10 min post-CSP
ERS3382244,smpB,IONPJBJN_02072,1636.26989047322,112.961624868499,tvr_rare,20 min post-CSP
ERS3382227,rnr,IONPJBJN_02073,17462.0495214918,146.861229555177,tvr_domi,Pre-CSP
ERS3382228,rnr,IONPJBJN_02073,18730.4055875176,153.294093354443,tvr_domi,10 min post-CSP
ERS3382229,rnr,IONPJBJN_02073,19265.8262735749,154.547087303339,tvr_domi,20 min post-CSP
ERS3382230,rnr,IONPJBJN_02073,10862.8237192207,87.0582895738514,tvr_rare,Pre-CSP
ERS3382231,rnr,IONPJBJN_02073,10573.8469621791,88.0094026118711,tvr_rare,10 min post-CSP
ERS3382232,rnr,IONPJBJN_02073,10001.253775475,83.020880166097,tvr_rare,20 min post-CSP
ERS3382233,rnr,IONPJBJN_02073,11747.7986537577,98.1165740927638,tvr_domi,Pre-CSP
ERS3382234,rnr,IONPJBJN_02073,11851.1290767431,100.742892760666,tvr_domi,10 min post-CSP
ERS3382235,rnr,IONPJBJN_02073,12334.9526990549,99.8997950983558,tvr_domi,20 min post-CSP
ERS3382236,rnr,IONPJBJN_02073,11090.8730960089,89.3484755925878,tvr_rare,Pre-CSP
ERS3382237,rnr,IONPJBJN_02073,10295.3096434173,85.9806588145944,tvr_rare,10 min post-CSP
ERS3382238,rnr,IONPJBJN_02073,10231.7303940759,85.6933925899221,tvr_rare,20 min post-CSP
ERS3382239,rnr,IONPJBJN_02073,11867.5005068536,98.1498763876528,tvr_domi,Pre-CSP
ERS3382240,rnr,IONPJBJN_02073,13947.3725573798,116.398403609962,tvr_domi,10 min post-CSP
ERS3382241,rnr,IONPJBJN_02073,13180.6137481659,111.392084534186,tvr_domi,20 min post-CSP
ERS3382242,rnr,IONPJBJN_02073,12759.3587410894,105.138749783754,tvr_rare,Pre-CSP
ERS3382243,rnr,IONPJBJN_02073,11175.16388833,94.0832969043814,tvr_rare,10 min post-CSP
ERS3382244,rnr,IONPJBJN_02073,10868.517144942,94.0982478170747,tvr_rare,20 min post-CSP
ERS3382227,secG,IONPJBJN_02074,3008.99040938269,755.458559916864,tvr_domi,Pre-CSP
ERS3382228,secG,IONPJBJN_02074,3296.05594284384,868.394730944538,tvr_domi,10 min post-CSP
ERS3382229,secG,IONPJBJN_02074,2850.7096343034,783.201809144128,tvr_domi,20 min post-CSP
ERS3382230,secG,IONPJBJN_02074,9278.61841427379,2530.96685498448,tvr_rare,Pre-CSP
ERS3382231,secG,IONPJBJN_02074,3580.50059485106,917.932981318874,tvr_rare,10 min post-CSP
ERS3382232,secG,IONPJBJN_02074,6959.13886303118,1806.76972471807,tvr_rare,20 min post-CSP
ERS3382233,secG,IONPJBJN_02074,5148.61752193927,1312.60224672484,tvr_domi,Pre-CSP
ERS3382234,secG,IONPJBJN_02074,4478.84334943079,1073.17546824637,tvr_domi,10 min post-CSP
ERS3382235,secG,IONPJBJN_02074,5760.84104444842,1539.14690119783,tvr_domi,20 min post-CSP
ERS3382236,secG,IONPJBJN_02074,8272.79616457198,2201.03186174,tvr_rare,Pre-CSP
ERS3382237,secG,IONPJBJN_02074,3429.99635665273,853.87191885606,tvr_rare,10 min post-CSP
ERS3382238,secG,IONPJBJN_02074,7270.44382754274,1810.93076869709,tvr_rare,20 min post-CSP
ERS3382239,secG,IONPJBJN_02074,5100.22888820567,1309.52900368067,tvr_domi,Pre-CSP
ERS3382240,secG,IONPJBJN_02074,4868.59935712374,1253.60723930283,tvr_domi,10 min post-CSP
ERS3382241,secG,IONPJBJN_02074,3101.35326831322,783.059123760356,tvr_domi,20 min post-CSP
ERS3382242,secG,IONPJBJN_02074,8533.73940247709,2162.20618276291,tvr_rare,Pre-CSP
ERS3382243,secG,IONPJBJN_02074,4423.69791749534,1081.6439753621,tvr_rare,10 min post-CSP
ERS3382244,secG,IONPJBJN_02074,4916.1472045608,1151.21853867104,tvr_rare,20 min post-CSP
ERS3382227,yjhB,IONPJBJN_02075,6160.51830102438,113.449530719646,tvr_domi,Pre-CSP
ERS3382228,yjhB,IONPJBJN_02075,6394.85314450147,115.508388697364,tvr_domi,10 min post-CSP
ERS3382229,yjhB,IONPJBJN_02075,6693.07959934201,119.191253625493,tvr_domi,20 min post-CSP
ERS3382230,yjhB,IONPJBJN_02075,4699.35654071267,83.7919257969686,tvr_rare,Pre-CSP
ERS3382231,yjhB,IONPJBJN_02075,4593.56377685624,83.7803149689681,tvr_rare,10 min post-CSP
ERS3382232,yjhB,IONPJBJN_02075,4409.6619525695,80.4957340986796,tvr_rare,20 min post-CSP
ERS3382233,yjhB,IONPJBJN_02075,4388.98542853839,80.0963915465319,tvr_domi,Pre-CSP
ERS3382234,yjhB,IONPJBJN_02075,4644.34597065084,86.1941225952588,tvr_domi,10 min post-CSP
ERS3382235,yjhB,IONPJBJN_02075,4532.57244941542,81.219852026597,tvr_domi,20 min post-CSP
ERS3382236,yjhB,IONPJBJN_02075,5469.51433169744,97.7132108638667,tvr_rare,Pre-CSP
ERS3382237,yjhB,IONPJBJN_02075,4641.31358084809,85.1471119668859,tvr_rare,10 min post-CSP
ERS3382238,yjhB,IONPJBJN_02075,4591.18455306036,84.3756761249911,tvr_rare,20 min post-CSP
ERS3382239,yjhB,IONPJBJN_02075,4993.44596676259,90.7928359756573,tvr_domi,Pre-CSP
ERS3382240,yjhB,IONPJBJN_02075,5155.48881749101,94.2945125426508,tvr_domi,10 min post-CSP
ERS3382241,yjhB,IONPJBJN_02075,5135.70447129872,94.6507599826674,tvr_domi,20 min post-CSP
ERS3382242,yjhB,IONPJBJN_02075,6245.19188691411,113.364019972916,tvr_rare,Pre-CSP
ERS3382243,yjhB,IONPJBJN_02075,5057.26381910988,93.1246102916274,tvr_rare,10 min post-CSP
ERS3382244,yjhB,IONPJBJN_02075,4645.47375979891,87.2960486886938,tvr_rare,20 min post-CSP
ERS3382227,coaE,IONPJBJN_02076,2168.2608530076,101.783663338262,tvr_domi,Pre-CSP
ERS3382228,coaE,IONPJBJN_02076,2424.44755155597,113.804505933389,tvr_domi,10 min post-CSP
ERS3382229,coaE,IONPJBJN_02076,2372.4531963159,111.861491665668,tvr_domi,20 min post-CSP
ERS3382230,coaE,IONPJBJN_02076,1324.17424302748,62.7101469302965,tvr_rare,Pre-CSP
ERS3382231,coaE,IONPJBJN_02076,1140.5878607259,53.0494061930854,tvr_rare,10 min post-CSP
ERS3382232,coaE,IONPJBJN_02076,1092.63296162643,51.2756296301513,tvr_rare,20 min post-CSP
ERS3382233,coaE,IONPJBJN_02076,1391.67740108843,64.5727299832756,tvr_domi,Pre-CSP
ERS3382234,coaE,IONPJBJN_02076,1350.27310967804,63.1546178451298,tvr_domi,10 min post-CSP
ERS3382235,coaE,IONPJBJN_02076,1473.92231403961,68.8832181821782,tvr_domi,20 min post-CSP
ERS3382236,coaE,IONPJBJN_02076,1676.51827393858,78.6878790051159,tvr_rare,Pre-CSP
ERS3382237,coaE,IONPJBJN_02076,1355.85946983506,63.6214989258002,tvr_rare,10 min post-CSP
ERS3382238,coaE,IONPJBJN_02076,1210.5197405556,56.7602594244454,tvr_rare,20 min post-CSP
ERS3382239,coaE,IONPJBJN_02076,1468.0731142282,68.5943926842046,tvr_domi,Pre-CSP
ERS3382240,coaE,IONPJBJN_02076,1606.01288011538,75.0763337302665,tvr_domi,10 min post-CSP
ERS3382241,coaE,IONPJBJN_02076,1480.47912985873,68.9369854535222,tvr_domi,20 min post-CSP
ERS3382242,coaE,IONPJBJN_02076,2137.10782811339,100.197878508053,tvr_rare,Pre-CSP
ERS3382243,coaE,IONPJBJN_02076,1493.33829550925,69.6309563785658,tvr_rare,10 min post-CSP
ERS3382244,coaE,IONPJBJN_02076,1370.48813447209,64.0030187390491,tvr_rare,20 min post-CSP
ERS3382227,mutM,IONPJBJN_02077,5141.01291944309,154.172919306975,tvr_domi,Pre-CSP
ERS3382228,mutM,IONPJBJN_02077,5270.9370609987,156.528485935192,tvr_domi,10 min post-CSP
ERS3382229,mutM,IONPJBJN_02077,5336.13679234863,157.233877829792,tvr_domi,20 min post-CSP
ERS3382230,mutM,IONPJBJN_02077,3366.82788605725,99.5384078445873,tvr_rare,Pre-CSP
ERS3382231,mutM,IONPJBJN_02077,3439.59920157921,102.188572854545,tvr_rare,10 min post-CSP
ERS3382232,mutM,IONPJBJN_02077,3346.12573647765,99.910810007611,tvr_rare,20 min post-CSP
ERS3382233,mutM,IONPJBJN_02077,3378.10551096358,100.18104540304,tvr_domi,Pre-CSP
ERS3382234,mutM,IONPJBJN_02077,3852.21618357006,115.956060546833,tvr_domi,10 min post-CSP
ERS3382235,mutM,IONPJBJN_02077,3772.6139229567,111.340324406085,tvr_domi,20 min post-CSP
ERS3382236,mutM,IONPJBJN_02077,3921.47980843227,115.675412911215,tvr_rare,Pre-CSP
ERS3382237,mutM,IONPJBJN_02077,3485.8623779736,104.48335465514,tvr_rare,10 min post-CSP
ERS3382238,mutM,IONPJBJN_02077,3428.27980986398,102.755439006501,tvr_rare,20 min post-CSP
ERS3382239,mutM,IONPJBJN_02077,3823.4431656273,113.656585618477,tvr_domi,Pre-CSP
ERS3382240,mutM,IONPJBJN_02077,3935.21443953281,117.393070046578,tvr_domi,10 min post-CSP
ERS3382241,mutM,IONPJBJN_02077,3886.46417912711,116.157367029156,tvr_domi,20 min post-CSP
ERS3382242,mutM,IONPJBJN_02077,4084.35097345414,121.554314333607,tvr_rare,Pre-CSP
ERS3382243,mutM,IONPJBJN_02077,3612.73356342872,108.156673966813,tvr_rare,10 min post-CSP
ERS3382244,mutM,IONPJBJN_02077,3542.3979442482,107.314083929303,tvr_rare,20 min post-CSP
ERS3382227,era,IONPJBJN_02078,6995.20813357494,186.405939662409,tvr_domi,Pre-CSP
ERS3382228,era,IONPJBJN_02078,7154.06992743905,188.235565304094,tvr_domi,10 min post-CSP
ERS3382229,era,IONPJBJN_02078,7378.45496716661,192.306358725098,tvr_domi,20 min post-CSP
ERS3382230,era,IONPJBJN_02078,6578.05485554424,171.960381225693,tvr_rare,Pre-CSP
ERS3382231,era,IONPJBJN_02078,4528.46376604076,119.562509477407,tvr_rare,10 min post-CSP
ERS3382232,era,IONPJBJN_02078,5080.89377197086,134.670900841102,tvr_rare,20 min post-CSP
ERS3382233,era,IONPJBJN_02078,5912.17536259286,155.872340194306,tvr_domi,Pre-CSP
ERS3382234,era,IONPJBJN_02078,5987.77069600254,160.415975551733,tvr_domi,10 min post-CSP
ERS3382235,era,IONPJBJN_02078,6538.57026547358,170.976195980153,tvr_domi,20 min post-CSP
ERS3382236,era,IONPJBJN_02078,6632.09760294235,173.286283853065,tvr_rare,Pre-CSP
ERS3382237,era,IONPJBJN_02078,4365.53052321649,116.183429503626,tvr_rare,10 min post-CSP
ERS3382238,era,IONPJBJN_02078,5090.22635230606,135.514528441163,tvr_rare,20 min post-CSP
ERS3382239,era,IONPJBJN_02078,5742.46286177698,151.573870497904,tvr_domi,Pre-CSP
ERS3382240,era,IONPJBJN_02078,5759.9450270569,152.572355648168,tvr_domi,10 min post-CSP
ERS3382241,era,IONPJBJN_02078,5483.66386515172,145.769269521128,tvr_domi,20 min post-CSP
ERS3382242,era,IONPJBJN_02078,6849.82048979124,180.765164991974,tvr_rare,Pre-CSP
ERS3382243,era,IONPJBJN_02078,4457.48809891478,118.649623919294,tvr_rare,10 min post-CSP
ERS3382244,era,IONPJBJN_02078,5133.01207295436,138.592139431402,tvr_rare,20 min post-CSP
ERS3382227,dgkA,IONPJBJN_02079,1462.82111030206,135.583685524666,tvr_domi,Pre-CSP
ERS3382228,dgkA,IONPJBJN_02079,1323.46853098183,125.261283322743,tvr_domi,10 min post-CSP
ERS3382229,dgkA,IONPJBJN_02079,1427.23771651385,137.417578123258,tvr_domi,20 min post-CSP
ERS3382230,dgkA,IONPJBJN_02079,902.276455816832,87.5836957308529,tvr_rare,Pre-CSP
ERS3382231,dgkA,IONPJBJN_02079,659.026136885412,60.8156019849396,tvr_rare,10 min post-CSP
ERS3382232,dgkA,IONPJBJN_02079,675.245163613031,63.7242108997088,tvr_rare,20 min post-CSP
ERS3382233,dgkA,IONPJBJN_02079,975.548192300349,90.0875222696807,tvr_domi,Pre-CSP
ERS3382234,dgkA,IONPJBJN_02079,997.581316871181,91.4708488126906,tvr_domi,10 min post-CSP
ERS3382235,dgkA,IONPJBJN_02079,988.886885873382,94.0412074641429,tvr_domi,20 min post-CSP
ERS3382236,dgkA,IONPJBJN_02079,1148.56686208054,109.713090212119,tvr_rare,Pre-CSP
ERS3382237,dgkA,IONPJBJN_02079,646.449675284344,59.4170628830393,tvr_rare,10 min post-CSP
ERS3382238,dgkA,IONPJBJN_02079,933.070813635523,86.4707805896191,tvr_rare,20 min post-CSP
ERS3382239,dgkA,IONPJBJN_02079,1041.70965091232,96.8834115240647,tvr_domi,Pre-CSP
ERS3382240,dgkA,IONPJBJN_02079,1044.73211408991,96.701541355088,tvr_domi,10 min post-CSP
ERS3382241,dgkA,IONPJBJN_02079,1037.82192628625,95.1390593922312,tvr_domi,20 min post-CSP
ERS3382242,dgkA,IONPJBJN_02079,1309.84028174691,122.533750213808,tvr_rare,Pre-CSP
ERS3382243,dgkA,IONPJBJN_02079,729.304748969632,66.981142671928,tvr_rare,10 min post-CSP
ERS3382244,dgkA,IONPJBJN_02079,1076.17152736654,97.3891987498016,tvr_rare,20 min post-CSP
ERS3382227,ybeY,IONPJBJN_02080,5499.77251462039,351.33043016412,tvr_domi,Pre-CSP
ERS3382228,ybeY,IONPJBJN_02080,5167.72027781988,333.936920920591,tvr_domi,10 min post-CSP
ERS3382229,ybeY,IONPJBJN_02080,4899.30414032856,317.664500698431,tvr_domi,20 min post-CSP
ERS3382230,ybeY,IONPJBJN_02080,3477.52384012737,227.415974070666,tvr_rare,Pre-CSP
ERS3382231,ybeY,IONPJBJN_02080,1941.40717185324,123.074132023464,tvr_rare,10 min post-CSP
ERS3382232,ybeY,IONPJBJN_02080,2273.55949590955,145.947596082558,tvr_rare,20 min post-CSP
ERS3382233,ybeY,IONPJBJN_02080,4620.60451644874,292.235072329266,tvr_domi,Pre-CSP
ERS3382234,ybeY,IONPJBJN_02080,2815.82735551625,178.156624232329,tvr_domi,10 min post-CSP
ERS3382235,ybeY,IONPJBJN_02080,3863.55806573786,248.013447338763,tvr_domi,20 min post-CSP
ERS3382236,ybeY,IONPJBJN_02080,3338.24144931476,215.406884554042,tvr_rare,Pre-CSP
ERS3382237,ybeY,IONPJBJN_02080,1741.60104562202,110.525426989681,tvr_rare,10 min post-CSP
ERS3382238,ybeY,IONPJBJN_02080,2704.89811921426,172.363009877723,tvr_rare,20 min post-CSP
ERS3382239,ybeY,IONPJBJN_02080,2956.88823477988,187.54456718597,tvr_domi,Pre-CSP
ERS3382240,ybeY,IONPJBJN_02080,3302.92143084217,210.506525441564,tvr_domi,10 min post-CSP
ERS3382241,ybeY,IONPJBJN_02080,2884.97978447741,182.198396912447,tvr_domi,20 min post-CSP
ERS3382242,ybeY,IONPJBJN_02080,4131.8171441473,264.571934713362,tvr_rare,Pre-CSP
ERS3382243,ybeY,IONPJBJN_02080,2003.0068652525,126.497089184573,tvr_rare,10 min post-CSP
ERS3382244,ybeY,IONPJBJN_02080,2622.76045722589,164.780016520768,tvr_rare,20 min post-CSP
ERS3382227,NA,IONPJBJN_02081,14087.0518483424,176.515758417027,tvr_domi,Pre-CSP
ERS3382228,NA,IONPJBJN_02081,13294.3216734328,162.631809021444,tvr_domi,10 min post-CSP
ERS3382229,NA,IONPJBJN_02081,13494.1120954476,162.187754377638,tvr_domi,20 min post-CSP
ERS3382230,NA,IONPJBJN_02081,10897.2856671859,130.970823633795,tvr_rare,Pre-CSP
ERS3382231,NA,IONPJBJN_02081,6877.41484121827,85.3111007443202,tvr_rare,10 min post-CSP
ERS3382232,NA,IONPJBJN_02081,7568.1638471517,93.7648967991554,tvr_rare,20 min post-CSP
ERS3382233,NA,IONPJBJN_02081,11100.0503570593,138.002533862624,tvr_domi,Pre-CSP
ERS3382234,NA,IONPJBJN_02081,8147.29455357722,103.060917807071,tvr_domi,10 min post-CSP
ERS3382235,NA,IONPJBJN_02081,9434.14814482798,114.323499911517,tvr_domi,20 min post-CSP
ERS3382236,NA,IONPJBJN_02081,11299.5618546785,136.331045916274,tvr_rare,Pre-CSP
ERS3382237,NA,IONPJBJN_02081,6765.10915328431,84.2871054743838,tvr_rare,10 min post-CSP
ERS3382238,NA,IONPJBJN_02081,8205.34598723054,102.476785372391,tvr_rare,20 min post-CSP
ERS3382239,NA,IONPJBJN_02081,8678.60909023339,107.115096498949,tvr_domi,Pre-CSP
ERS3382240,NA,IONPJBJN_02081,9358.27738738616,116.402383938344,tvr_domi,10 min post-CSP
ERS3382241,NA,IONPJBJN_02081,8720.45702411026,109.617629473604,tvr_domi,20 min post-CSP
ERS3382242,NA,IONPJBJN_02081,11962.6051615971,147.227500112919,tvr_rare,Pre-CSP
ERS3382243,NA,IONPJBJN_02081,7084.67470427643,88.8241161367796,tvr_rare,10 min post-CSP
ERS3382244,NA,IONPJBJN_02081,8092.48377321235,104.008140797817,tvr_rare,20 min post-CSP
ERS3382227,lytB_6,IONPJBJN_02082,6986.75252022059,66.4501488478547,tvr_domi,Pre-CSP
ERS3382228,lytB_6,IONPJBJN_02082,6926.99300444564,64.1664106433981,tvr_domi,10 min post-CSP
ERS3382229,lytB_6,IONPJBJN_02082,7562.97910465784,68.7112128528565,tvr_domi,20 min post-CSP
ERS3382230,lytB_6,IONPJBJN_02082,8102.73497764213,73.5637423700356,tvr_rare,Pre-CSP
ERS3382231,lytB_6,IONPJBJN_02082,7582.81358854758,71.3790179120308,tvr_rare,10 min post-CSP
ERS3382232,lytB_6,IONPJBJN_02082,7252.11299048289,68.1099307184586,tvr_rare,20 min post-CSP
ERS3382233,lytB_6,IONPJBJN_02082,7504.06587356989,70.8583306374587,tvr_domi,Pre-CSP
ERS3382234,lytB_6,IONPJBJN_02082,7662.20066379432,73.6336654570692,tvr_domi,10 min post-CSP
ERS3382235,lytB_6,IONPJBJN_02082,8259.19163349428,75.7299826984205,tvr_domi,20 min post-CSP
ERS3382236,lytB_6,IONPJBJN_02082,8395.82908945925,76.5942721826015,tvr_rare,Pre-CSP
ERS3382237,lytB_6,IONPJBJN_02082,7118.92728831648,67.2570325459175,tvr_rare,10 min post-CSP
ERS3382238,lytB_6,IONPJBJN_02082,6873.04173419846,65.1114055248008,tvr_rare,20 min post-CSP
ERS3382239,lytB_6,IONPJBJN_02082,8304.48475395441,77.7040566453852,tvr_domi,Pre-CSP
ERS3382240,lytB_6,IONPJBJN_02082,8877.098431087,83.7870736038728,tvr_domi,10 min post-CSP
ERS3382241,lytB_6,IONPJBJN_02082,8640.62456824208,82.5425045616963,tvr_domi,20 min post-CSP
ERS3382242,lytB_6,IONPJBJN_02082,8296.4085490113,77.360699085593,tvr_rare,Pre-CSP
ERS3382243,lytB_6,IONPJBJN_02082,7599.03635477238,72.3390192374388,tvr_rare,10 min post-CSP
ERS3382244,lytB_6,IONPJBJN_02082,7209.53395189571,70.5188502965693,tvr_rare,20 min post-CSP
ERS3382227,pyrDB,IONPJBJN_02083,1984.65324874178,49.9811451946207,tvr_domi,Pre-CSP
ERS3382228,pyrDB,IONPJBJN_02083,2103.32867055518,52.2406269235897,tvr_domi,10 min post-CSP
ERS3382229,pyrDB,IONPJBJN_02083,2136.46314292575,52.527040644201,tvr_domi,20 min post-CSP
ERS3382230,pyrDB,IONPJBJN_02083,1971.64114419234,48.6094563573694,tvr_rare,Pre-CSP
ERS3382231,pyrDB,IONPJBJN_02083,2870.64294267137,71.6353276214302,tvr_rare,10 min post-CSP
ERS3382232,pyrDB,IONPJBJN_02083,2722.05071156338,68.14952134881,tvr_rare,20 min post-CSP
ERS3382233,pyrDB,IONPJBJN_02083,2182.71547251104,54.4015955705577,tvr_domi,Pre-CSP
ERS3382234,pyrDB,IONPJBJN_02083,2929.9670942887,74.2225516963614,tvr_domi,10 min post-CSP
ERS3382235,pyrDB,IONPJBJN_02083,2395.90776154523,59.1238310724264,tvr_domi,20 min post-CSP
ERS3382236,pyrDB,IONPJBJN_02083,1804.22333521397,44.4676509340826,tvr_rare,Pre-CSP
ERS3382237,pyrDB,IONPJBJN_02083,2568.9502185168,64.5837200962236,tvr_rare,10 min post-CSP
ERS3382238,pyrDB,IONPJBJN_02083,2165.56670681846,54.4863454684141,tvr_rare,20 min post-CSP
ERS3382239,pyrDB,IONPJBJN_02083,2469.06697495,61.5674712764415,tvr_domi,Pre-CSP
ERS3382240,pyrDB,IONPJBJN_02083,2493.38186445929,62.4092926342437,tvr_domi,10 min post-CSP
ERS3382241,pyrDB,IONPJBJN_02083,2656.49379009609,66.7761304405555,tvr_domi,20 min post-CSP
ERS3382242,pyrDB,IONPJBJN_02083,1717.82332032382,42.8135393491803,tvr_rare,Pre-CSP
ERS3382243,pyrDB,IONPJBJN_02083,2516.42989959792,63.3135648210517,tvr_rare,10 min post-CSP
ERS3382244,pyrDB,IONPJBJN_02083,2355.3481383045,60.1775128665126,tvr_rare,20 min post-CSP
ERS3382227,pyrK,IONPJBJN_02084,1967.74202203308,61.46666854276,tvr_domi,Pre-CSP
ERS3382228,pyrK,IONPJBJN_02084,1812.02797136161,56.0908894516995,tvr_domi,10 min post-CSP
ERS3382229,pyrK,IONPJBJN_02084,1850.26243987812,56.8774546569352,tvr_domi,20 min post-CSP
ERS3382230,pyrK,IONPJBJN_02084,2377.87440960061,73.3828863585818,tvr_rare,Pre-CSP
ERS3382231,pyrK,IONPJBJN_02084,3109.64024265146,96.2277630827375,tvr_rare,10 min post-CSP
ERS3382232,pyrK,IONPJBJN_02084,2659.84387628253,82.751353478874,tvr_rare,20 min post-CSP
ERS3382233,pyrK,IONPJBJN_02084,2304.41363734529,71.1883185465806,tvr_domi,Pre-CSP
ERS3382234,pyrK,IONPJBJN_02084,2646.90054213303,82.9587495550966,tvr_domi,10 min post-CSP
ERS3382235,pyrK,IONPJBJN_02084,2511.93994371431,77.3045174865082,tvr_domi,20 min post-CSP
ERS3382236,pyrK,IONPJBJN_02084,1949.05956324583,59.9814566254015,tvr_rare,Pre-CSP
ERS3382237,pyrK,IONPJBJN_02084,2466.08579830694,77.0239864915222,tvr_rare,10 min post-CSP
ERS3382238,pyrK,IONPJBJN_02084,2268.12208574602,70.7917702959987,tvr_rare,20 min post-CSP
ERS3382239,pyrK,IONPJBJN_02084,2572.77700656737,79.7083607371925,tvr_domi,Pre-CSP
ERS3382240,pyrK,IONPJBJN_02084,2449.63832297755,76.1438997278178,tvr_domi,10 min post-CSP
ERS3382241,pyrK,IONPJBJN_02084,2490.77262308699,77.5280990134201,tvr_domi,20 min post-CSP
ERS3382242,pyrK,IONPJBJN_02084,1655.66523965421,51.3744980207411,tvr_rare,Pre-CSP
ERS3382243,pyrK,IONPJBJN_02084,2579.3171816841,80.4450844995964,tvr_rare,10 min post-CSP
ERS3382244,pyrK,IONPJBJN_02084,2275.45055521214,71.7386741434674,tvr_rare,20 min post-CSP
ERS3382227,gloA,IONPJBJN_02085,5362.06681142102,531.332108848612,tvr_domi,Pre-CSP
ERS3382228,gloA,IONPJBJN_02085,5041.56643171242,510.978050627283,tvr_domi,10 min post-CSP
ERS3382229,gloA,IONPJBJN_02085,4448.66355965268,459.454009782346,tvr_domi,20 min post-CSP
ERS3382230,gloA,IONPJBJN_02085,10427.3500131147,1084.75728743245,tvr_rare,Pre-CSP
ERS3382231,gloA,IONPJBJN_02085,5072.4501577865,500.175182154314,tvr_rare,10 min post-CSP
ERS3382232,gloA,IONPJBJN_02085,4407.65528046366,445.35947592612,tvr_rare,20 min post-CSP
ERS3382233,gloA,IONPJBJN_02085,5289.9444230371,524.197305110694,tvr_domi,Pre-CSP
ERS3382234,gloA,IONPJBJN_02085,4103.32360886945,401.736223737267,tvr_domi,10 min post-CSP
ERS3382235,gloA,IONPJBJN_02085,4903.66636536156,499.015667272884,tvr_domi,20 min post-CSP
ERS3382236,gloA,IONPJBJN_02085,11206.119126916,1148.01326832677,tvr_rare,Pre-CSP
ERS3382237,gloA,IONPJBJN_02085,7839.86499202865,770.843308261224,tvr_rare,10 min post-CSP
ERS3382238,gloA,IONPJBJN_02085,6073.65918237922,602.256570035385,tvr_rare,20 min post-CSP
ERS3382239,gloA,IONPJBJN_02085,5298.43028196332,527.137206061719,tvr_domi,Pre-CSP
